date,value,basin,zone,variable
2014-01,8.459575972711322,MedCib,Recharge,pet
2014-02,18.326274257367924,MedCib,Recharge,pet
2014-03,34.24685901841616,MedCib,Recharge,pet
2014-04,78.27194235052238,MedCib,Recharge,pet
2014-05,110.44009979027311,MedCib,Recharge,pet
2014-06,165.42665695838775,MedCib,Recharge,pet
2014-07,181.09029206083864,MedCib,Recharge,pet
2014-08,189.17085420152512,MedCib,Recharge,pet
2014-09,134.0782880297907,MedCib,Recharge,pet
2014-10,96.22728944736195,MedCib,Recharge,pet
2014-11,22.896510830400597,MedCib,Recharge,pet
2014-12,23.568125651437853,MedCib,Recharge,pet
2015-01,9.157193202621926,MedCib,Recharge,pet
2015-02,15.306240645417724,MedCib,Recharge,pet
2015-03,34.43847188906763,MedCib,Recharge,pet
2015-04,81.93145465849399,MedCib,Recharge,pet
2015-05,117.60329180176035,MedCib,Recharge,pet
2015-06,152.65378480495008,MedCib,Recharge,pet
2015-07,181.85015398508176,MedCib,Recharge,pet
2015-08,185.76706679844398,MedCib,Recharge,pet
2015-09,143.21925006172543,MedCib,Recharge,pet
2015-10,90.58125074770186,MedCib,Recharge,pet
2015-11,37.53638915406925,MedCib,Recharge,pet
2015-12,21.683624239735643,MedCib,Recharge,pet
2016-01,10.977220695924677,MedCib,Recharge,pet
2016-02,25.51592545029067,MedCib,Recharge,pet
2016-03,50.03219856610454,MedCib,Recharge,pet
2016-04,71.502687500163,MedCib,Recharge,pet
2016-05,110.2972530484852,MedCib,Recharge,pet
2016-06,155.55345332719082,MedCib,Recharge,pet
2016-07,200.44706180513646,MedCib,Recharge,pet
2016-08,168.63289969402857,MedCib,Recharge,pet
2016-09,135.890610711227,MedCib,Recharge,pet
2016-10,90.98374503885185,MedCib,Recharge,pet
2016-11,48.58740756448678,MedCib,Recharge,pet
2016-12,18.763753394111895,MedCib,Recharge,pet
2017-01,21.53052429252277,MedCib,Recharge,pet
2017-02,38.14403474840293,MedCib,Recharge,pet
2017-03,59.11670127331658,MedCib,Recharge,pet
2017-04,79.07943525534216,MedCib,Recharge,pet
2017-05,110.03105361533548,MedCib,Recharge,pet
2017-06,162.40029937216218,MedCib,Recharge,pet
2017-07,208.18550110883805,MedCib,Recharge,pet
2017-08,176.16496814239184,MedCib,Recharge,pet
2017-09,122.40574902474064,MedCib,Recharge,pet
2017-10,68.76702669261905,MedCib,Recharge,pet
2017-11,45.46149607949933,MedCib,Recharge,pet
2017-12,14.200827790295047,MedCib,Recharge,pet
2018-01,7.157763323485735,MedCib,Recharge,pet
2018-02,23.859263745566878,MedCib,Recharge,pet
2018-03,59.51886148665831,MedCib,Recharge,pet
2018-04,63.020221998252254,MedCib,Recharge,pet
2018-05,142.86155797820024,MedCib,Recharge,pet
2018-06,191.56936726588214,MedCib,Recharge,pet
2018-07,194.34685946939678,MedCib,Recharge,pet
2018-08,182.1182367396132,MedCib,Recharge,pet
2018-09,126.00818479669138,MedCib,Recharge,pet
2018-10,69.16459641155994,MedCib,Recharge,pet
2018-11,21.762859008617642,MedCib,Recharge,pet
2018-12,16.383993233914968,MedCib,Recharge,pet
2019-01,13.779365853380902,MedCib,Recharge,pet
2019-02,23.79331675547502,MedCib,Recharge,pet
2019-03,36.74018699501387,MedCib,Recharge,pet
2019-04,66.60176946250984,MedCib,Recharge,pet
2019-05,122.99824395244286,MedCib,Recharge,pet
2019-06,153.90582124266865,MedCib,Recharge,pet
2019-07,175.43240962322088,MedCib,Recharge,pet
2019-08,201.9949752879452,MedCib,Recharge,pet
2019-09,162.76948149625406,MedCib,Recharge,pet
2019-10,75.79846705644732,MedCib,Recharge,pet
2019-11,22.79054484398481,MedCib,Recharge,pet
2019-12,19.051632385064345,MedCib,Recharge,pet
2020-01,22.10076949228935,MedCib,Recharge,pet
2020-02,16.568914991967738,MedCib,Recharge,pet
2020-03,64.73856873983097,MedCib,Recharge,pet
2020-04,68.3278826460872,MedCib,Recharge,pet
2020-05,126.4510519695171,MedCib,Recharge,pet
2020-06,154.57702931946625,MedCib,Recharge,pet
2020-07,205.97650550136228,MedCib,Recharge,pet
2020-08,190.7741713733464,MedCib,Recharge,pet
2020-09,115.49294880390215,MedCib,Recharge,pet
2020-10,76.39738968963343,MedCib,Recharge,pet
2020-11,44.1086380550155,MedCib,Recharge,pet
2020-12,15.64294196972779,MedCib,Recharge,pet
1895-01,14.44504250788195,Medina,Contributing,pet
1895-02,5.602862180798388,Medina,Contributing,pet
1895-03,43.074967642770865,Medina,Contributing,pet
1895-04,77.07261439611865,Medina,Contributing,pet
1895-05,100.53054146564763,Medina,Contributing,pet
1895-06,140.19999375912096,Medina,Contributing,pet
1895-07,165.05113131932325,Medina,Contributing,pet
1895-08,166.91442317065193,Medina,Contributing,pet
1895-09,126.24498926425419,Medina,Contributing,pet
1895-10,59.195807927859306,Medina,Contributing,pet
1895-11,25.093901824434035,Medina,Contributing,pet
1895-12,17.34261443851934,Medina,Contributing,pet
1896-01,14.105164100239431,Medina,Contributing,pet
1896-02,20.347080630732005,Medina,Contributing,pet
1896-03,36.930855460172374,Medina,Contributing,pet
1896-04,76.23620677420628,Medina,Contributing,pet
1896-05,137.93581173856205,Medina,Contributing,pet
1896-06,169.6632865434362,Medina,Contributing,pet
1896-07,169.66960102922707,Medina,Contributing,pet
1896-08,166.3070712643663,Medina,Contributing,pet
1896-09,112.69302313022082,Medina,Contributing,pet
1896-10,56.12046704635685,Medina,Contributing,pet
1896-11,32.70361793793798,Medina,Contributing,pet
1896-12,16.488675518442008,Medina,Contributing,pet
1897-01,6.800236897271443,Medina,Contributing,pet
1897-02,23.909195956400392,Medina,Contributing,pet
1897-03,54.88306562430822,Medina,Contributing,pet
1897-04,66.47666307000996,Medina,Contributing,pet
1897-05,108.31728175016951,Medina,Contributing,pet
1897-06,148.66370061973387,Medina,Contributing,pet
1897-07,178.3742050637527,Medina,Contributing,pet
1897-08,151.4686921789231,Medina,Contributing,pet
1897-09,103.35654060176142,Medina,Contributing,pet
1897-10,77.63976672367346,Medina,Contributing,pet
1897-11,35.32874547206512,Medina,Contributing,pet
1897-12,10.430708968444096,Medina,Contributing,pet
1898-01,19.859592330492934,Medina,Contributing,pet
1898-02,26.556111089292873,Medina,Contributing,pet
1898-03,44.84179437951739,Medina,Contributing,pet
1898-04,66.29553296090067,Medina,Contributing,pet
1898-05,116.51905112499094,Medina,Contributing,pet
1898-06,146.81821299657565,Medina,Contributing,pet
1898-07,162.58250188295983,Medina,Contributing,pet
1898-08,153.57398199125655,Medina,Contributing,pet
1898-09,114.04026864514509,Medina,Contributing,pet
1898-10,64.36850731807753,Medina,Contributing,pet
1898-11,21.130236230914136,Medina,Contributing,pet
1898-12,6.031526758345053,Medina,Contributing,pet
1899-01,10.573716779081916,Medina,Contributing,pet
1899-02,4.132147349556433,Medina,Contributing,pet
1899-03,49.264074018370614,Medina,Contributing,pet
1899-04,65.91745239493295,Medina,Contributing,pet
1899-05,132.81638926076536,Medina,Contributing,pet
1899-06,143.0783510061456,Medina,Contributing,pet
1899-07,162.13195439043858,Medina,Contributing,pet
1899-08,174.37688188376396,Medina,Contributing,pet
1899-09,107.80934288222176,Medina,Contributing,pet
1899-10,79.20713626845397,Medina,Contributing,pet
1899-11,33.1410301907863,Medina,Contributing,pet
1899-12,13.191087597556471,Medina,Contributing,pet
1900-01,15.094250859396869,Medina,Contributing,pet
1900-02,16.29153415626772,Medina,Contributing,pet
1900-03,38.586265658480634,Medina,Contributing,pet
1900-04,62.12615402880943,Medina,Contributing,pet
1900-05,103.04124669378774,Medina,Contributing,pet
1900-06,157.52454849410273,Medina,Contributing,pet
1900-07,156.86290752075297,Medina,Contributing,pet
1900-08,149.0081347350527,Medina,Contributing,pet
1900-09,122.75476560288551,Medina,Contributing,pet
1900-10,74.0355420429415,Medina,Contributing,pet
1900-11,32.77757960377179,Medina,Contributing,pet
1900-12,13.988622079020974,Medina,Contributing,pet
1901-01,19.041510963858983,Medina,Contributing,pet
1901-02,11.57627704000626,Medina,Contributing,pet
1901-03,39.27419503001015,Medina,Contributing,pet
1901-04,58.80991009845383,Medina,Contributing,pet
1901-05,108.52834791778042,Medina,Contributing,pet
1901-06,153.24237312147778,Medina,Contributing,pet
1901-07,170.57165699623428,Medina,Contributing,pet
1901-08,170.32499251367344,Medina,Contributing,pet
1901-09,110.21866844345432,Medina,Contributing,pet
1901-10,73.87439925766576,Medina,Contributing,pet
1901-11,34.34854599141237,Medina,Contributing,pet
1901-12,9.863598516511606,Medina,Contributing,pet
1902-01,9.75837426402369,Medina,Contributing,pet
1902-02,14.093610268740255,Medina,Contributing,pet
1902-03,44.537911742775194,Medina,Contributing,pet
1902-04,87.88403638763546,Medina,Contributing,pet
1902-05,127.23075009378493,Medina,Contributing,pet
1902-06,166.15023022653943,Medina,Contributing,pet
1902-07,165.18527639638106,Medina,Contributing,pet
1902-08,171.82812995106423,Medina,Contributing,pet
1902-09,111.64689276052263,Medina,Contributing,pet
1902-10,61.09010596632486,Medina,Contributing,pet
1902-11,38.195790047620825,Medina,Contributing,pet
1902-12,13.829464263953838,Medina,Contributing,pet
1903-01,13.80538048759583,Medina,Contributing,pet
1903-02,13.0276789427426,Medina,Contributing,pet
1903-03,38.58949892642887,Medina,Contributing,pet
1903-04,68.29902981854899,Medina,Contributing,pet
1903-05,99.9833003725671,Medina,Contributing,pet
1903-06,115.45299173737857,Medina,Contributing,pet
1903-07,149.24055052524602,Medina,Contributing,pet
1903-08,143.91098176197193,Medina,Contributing,pet
1903-09,101.24114247270776,Medina,Contributing,pet
1903-10,64.49785240036172,Medina,Contributing,pet
1903-11,34.87309192873483,Medina,Contributing,pet
1903-12,20.899219328744145,Medina,Contributing,pet
1904-01,10.386312649784031,Medina,Contributing,pet
1904-02,29.37253580888803,Medina,Contributing,pet
1904-03,63.77380762780683,Medina,Contributing,pet
1904-04,72.47767718338454,Medina,Contributing,pet
1904-05,101.26121888881616,Medina,Contributing,pet
1904-06,138.5443761192655,Medina,Contributing,pet
1904-07,154.8848262762797,Medina,Contributing,pet
1904-08,147.2142638273121,Medina,Contributing,pet
1904-09,115.84757803367525,Medina,Contributing,pet
1904-10,68.27486141772349,Medina,Contributing,pet
1904-11,30.168635558102707,Medina,Contributing,pet
1904-12,15.54895786563385,Medina,Contributing,pet
1905-01,11.957227531546605,Medina,Contributing,pet
1905-02,4.633636702217447,Medina,Contributing,pet
1905-03,53.483999316770145,Medina,Contributing,pet
1905-04,63.53033470507676,Medina,Contributing,pet
1905-05,123.64305702604695,Medina,Contributing,pet
1905-06,147.9596366794971,Medina,Contributing,pet
1905-07,157.7386417503148,Medina,Contributing,pet
1905-08,167.15166010946743,Medina,Contributing,pet
1905-09,123.22092732556463,Medina,Contributing,pet
1905-10,71.19469532797753,Medina,Contributing,pet
1905-11,39.983758059771304,Medina,Contributing,pet
1905-12,7.161591912113013,Medina,Contributing,pet
1906-01,13.360100762568713,Medina,Contributing,pet
1906-02,13.992437301474057,Medina,Contributing,pet
1906-03,30.698761099007584,Medina,Contributing,pet
1906-04,72.37641896339375,Medina,Contributing,pet
1906-05,115.90670824843345,Medina,Contributing,pet
1906-06,165.7232267051435,Medina,Contributing,pet
1906-07,160.78337671789652,Medina,Contributing,pet
1906-08,152.04115460687314,Medina,Contributing,pet
1906-09,119.33524219327326,Medina,Contributing,pet
1906-10,52.32622930129687,Medina,Contributing,pet
1906-11,30.016468728409663,Medina,Contributing,pet
1906-12,27.482485243063437,Medina,Contributing,pet
1907-01,30.427582848974396,Medina,Contributing,pet
1907-02,23.48829423715744,Medina,Contributing,pet
1907-03,78.58604895891132,Medina,Contributing,pet
1907-04,69.553920976075,Medina,Contributing,pet
1907-05,89.58150115129715,Medina,Contributing,pet
1907-06,155.37335041708906,Medina,Contributing,pet
1907-07,160.789808510932,Medina,Contributing,pet
1907-08,172.19124529891897,Medina,Contributing,pet
1907-09,126.99741383283524,Medina,Contributing,pet
1907-10,71.31880445815722,Medina,Contributing,pet
1907-11,17.853531054353738,Medina,Contributing,pet
1907-12,15.590646197286901,Medina,Contributing,pet
1908-01,19.532508794850095,Medina,Contributing,pet
1908-02,19.4293392439465,Medina,Contributing,pet
1908-03,62.55040345721511,Medina,Contributing,pet
1908-04,75.01519036225456,Medina,Contributing,pet
1908-05,120.70904884180551,Medina,Contributing,pet
1908-06,161.5928722918262,Medina,Contributing,pet
1908-07,161.62000069086008,Medina,Contributing,pet
1908-08,145.15369100413326,Medina,Contributing,pet
1908-09,102.15491006460965,Medina,Contributing,pet
1908-10,58.9308066035553,Medina,Contributing,pet
1908-11,32.01140839969719,Medina,Contributing,pet
1908-12,22.089260836897967,Medina,Contributing,pet
1909-01,23.66851390749993,Medina,Contributing,pet
1909-02,24.691012627001502,Medina,Contributing,pet
1909-03,48.97400836238588,Medina,Contributing,pet
1909-04,70.31991949454113,Medina,Contributing,pet
1909-05,108.81094938728978,Medina,Contributing,pet
1909-06,163.09334086637276,Medina,Contributing,pet
1909-07,184.77564020274897,Medina,Contributing,pet
1909-08,164.10441487489226,Medina,Contributing,pet
1909-09,106.8542181584443,Medina,Contributing,pet
1909-10,65.6020828180407,Medina,Contributing,pet
1909-11,49.794437776943525,Medina,Contributing,pet
1909-12,6.3459487038951305,Medina,Contributing,pet
1910-01,15.270103061793721,Medina,Contributing,pet
1910-02,12.713222847562927,Medina,Contributing,pet
1910-03,59.93941814524555,Medina,Contributing,pet
1910-04,65.82882009800086,Medina,Contributing,pet
1910-05,111.47536261754702,Medina,Contributing,pet
1910-06,158.1302664060289,Medina,Contributing,pet
1910-07,188.2228099367958,Medina,Contributing,pet
1910-08,189.1641217790723,Medina,Contributing,pet
1910-09,134.41432022303525,Medina,Contributing,pet
1910-10,60.170718157194436,Medina,Contributing,pet
1910-11,32.11840167534832,Medina,Contributing,pet
1910-12,17.908864403219194,Medina,Contributing,pet
1911-01,26.729969670872812,Medina,Contributing,pet
1911-02,27.053004799915858,Medina,Contributing,pet
1911-03,53.43399054608771,Medina,Contributing,pet
1911-04,66.1146671713975,Medina,Contributing,pet
1911-05,104.88844231593134,Medina,Contributing,pet
1911-06,174.73324089093245,Medina,Contributing,pet
1911-07,182.43171135900013,Medina,Contributing,pet
1911-08,179.85633614996672,Medina,Contributing,pet
1911-09,150.90988605130926,Medina,Contributing,pet
1911-10,64.95481178460318,Medina,Contributing,pet
1911-11,16.649793985054835,Medina,Contributing,pet
1911-12,9.772794696999641,Medina,Contributing,pet
1912-01,10.953961133805441,Medina,Contributing,pet
1912-02,13.787426978598793,Medina,Contributing,pet
1912-03,28.42324617868096,Medina,Contributing,pet
1912-04,69.9957574588,Medina,Contributing,pet
1912-05,121.34703514203132,Medina,Contributing,pet
1912-06,130.72784399718824,Medina,Contributing,pet
1912-07,178.2053626764602,Medina,Contributing,pet
1912-08,178.29705241934636,Medina,Contributing,pet
1912-09,123.79080415666296,Medina,Contributing,pet
1912-10,73.23708441873906,Medina,Contributing,pet
1912-11,27.200026164312156,Medina,Contributing,pet
1912-12,9.874697630262146,Medina,Contributing,pet
1913-01,15.003287625384385,Medina,Contributing,pet
1913-02,14.914760154717568,Medina,Contributing,pet
1913-03,34.462047600654834,Medina,Contributing,pet
1913-04,61.729443491809434,Medina,Contributing,pet
1913-05,108.74363963455956,Medina,Contributing,pet
1913-06,132.4798047766578,Medina,Contributing,pet
1913-07,169.0612848244388,Medina,Contributing,pet
1913-08,157.24739525068844,Medina,Contributing,pet
1913-09,100.15023723931472,Medina,Contributing,pet
1913-10,57.9926856980773,Medina,Contributing,pet
1913-11,49.491683404076355,Medina,Contributing,pet
1913-12,15.489897686169359,Medina,Contributing,pet
1914-01,20.869407516852107,Medina,Contributing,pet
1914-02,17.019374365624735,Medina,Contributing,pet
1914-03,33.78599630768326,Medina,Contributing,pet
1914-04,60.74013453055442,Medina,Contributing,pet
1914-05,104.45391367187955,Medina,Contributing,pet
1914-06,150.28162452914864,Medina,Contributing,pet
1914-07,176.59743515636097,Medina,Contributing,pet
1914-08,152.82042650568323,Medina,Contributing,pet
1914-09,115.83149600129002,Medina,Contributing,pet
1914-10,67.73012919886219,Medina,Contributing,pet
1914-11,32.07132195161972,Medina,Contributing,pet
1914-12,6.846670177342826,Medina,Contributing,pet
1915-01,10.262558352413231,Medina,Contributing,pet
1915-02,23.38678538626486,Medina,Contributing,pet
1915-03,17.56128656944465,Medina,Contributing,pet
1915-04,64.52948563769507,Medina,Contributing,pet
1915-05,110.31928057078434,Medina,Contributing,pet
1915-06,162.63378738392063,Medina,Contributing,pet
1915-07,181.2793625853237,Medina,Contributing,pet
1915-08,148.37704810721016,Medina,Contributing,pet
1915-09,118.97150382865061,Medina,Contributing,pet
1915-10,68.23213146593207,Medina,Contributing,pet
1915-11,39.24892185025142,Medina,Contributing,pet
1915-12,22.04030522804816,Medina,Contributing,pet
1916-01,24.878568497322444,Medina,Contributing,pet
1916-02,24.832435074354493,Medina,Contributing,pet
1916-03,63.62799688327527,Medina,Contributing,pet
1916-04,62.51794893011953,Medina,Contributing,pet
1916-05,112.68258262469095,Medina,Contributing,pet
1916-06,165.6541708675579,Medina,Contributing,pet
1916-07,161.17196420099668,Medina,Contributing,pet
1916-08,146.1665058047444,Medina,Contributing,pet
1916-09,107.65253403846805,Medina,Contributing,pet
1916-10,67.9282576696548,Medina,Contributing,pet
1916-11,26.666109242177562,Medina,Contributing,pet
1916-12,16.910577284944875,Medina,Contributing,pet
1917-01,18.875086674376146,Medina,Contributing,pet
1917-02,21.833640618416123,Medina,Contributing,pet
1917-03,44.88397081998991,Medina,Contributing,pet
1917-04,67.84930610020868,Medina,Contributing,pet
1917-05,91.31852750468403,Medina,Contributing,pet
1917-06,158.93101646646704,Medina,Contributing,pet
1917-07,179.7433630180143,Medina,Contributing,pet
1917-08,170.1054095031455,Medina,Contributing,pet
1917-09,110.15090009776885,Medina,Contributing,pet
1917-10,57.46198808899746,Medina,Contributing,pet
1917-11,34.64633286904831,Medina,Contributing,pet
1917-12,12.228891042672423,Medina,Contributing,pet
1918-01,5.6886116000761655,Medina,Contributing,pet
1918-02,22.116811567268925,Medina,Contributing,pet
1918-03,57.137774459642536,Medina,Contributing,pet
1918-04,70.16295805915482,Medina,Contributing,pet
1918-05,113.49897136286913,Medina,Contributing,pet
1918-06,165.35363381001866,Medina,Contributing,pet
1918-07,183.38939784690723,Medina,Contributing,pet
1918-08,169.08037154286507,Medina,Contributing,pet
1918-09,95.2731873641887,Medina,Contributing,pet
1918-10,68.3373221588885,Medina,Contributing,pet
1918-11,22.523734888434316,Medina,Contributing,pet
1918-12,15.92284528434181,Medina,Contributing,pet
1919-01,10.955789821069146,Medina,Contributing,pet
1919-02,16.441631247050186,Medina,Contributing,pet
1919-03,39.65076043015529,Medina,Contributing,pet
1919-04,69.31970643024772,Medina,Contributing,pet
1919-05,101.52076379698825,Medina,Contributing,pet
1919-06,124.39340182046337,Medina,Contributing,pet
1919-07,140.68654182399465,Medina,Contributing,pet
1919-08,143.62896879138685,Medina,Contributing,pet
1919-09,106.42862683953693,Medina,Contributing,pet
1919-10,84.74448018318049,Medina,Contributing,pet
1919-11,33.23598175432093,Medina,Contributing,pet
1919-12,13.751864437891083,Medina,Contributing,pet
1920-01,9.57591492830007,Medina,Contributing,pet
1920-02,24.616823863360054,Medina,Contributing,pet
1920-03,36.85891192606056,Medina,Contributing,pet
1920-04,68.74322484198966,Medina,Contributing,pet
1920-05,120.00340091947999,Medina,Contributing,pet
1920-06,128.59431187848915,Medina,Contributing,pet
1920-07,165.69879951603983,Medina,Contributing,pet
1920-08,146.95218396594436,Medina,Contributing,pet
1920-09,123.95959932078824,Medina,Contributing,pet
1920-10,69.49885705605577,Medina,Contributing,pet
1920-11,24.889289056900576,Medina,Contributing,pet
1920-12,16.11539701868957,Medina,Contributing,pet
1921-01,21.949559180146853,Medina,Contributing,pet
1921-02,20.836101244911553,Medina,Contributing,pet
1921-03,56.578056156418256,Medina,Contributing,pet
1921-04,56.40635427361225,Medina,Contributing,pet
1921-05,100.69672090265448,Medina,Contributing,pet
1921-06,142.62123100992707,Medina,Contributing,pet
1921-07,170.7419216794565,Medina,Contributing,pet
1921-08,167.6475250403118,Medina,Contributing,pet
1921-09,132.92683079486187,Medina,Contributing,pet
1921-10,63.38036634898142,Medina,Contributing,pet
1921-11,40.78404712985777,Medina,Contributing,pet
1921-12,23.509643382152067,Medina,Contributing,pet
1922-01,9.26370622187788,Medina,Contributing,pet
1922-02,24.76367447836044,Medina,Contributing,pet
1922-03,38.307409319396285,Medina,Contributing,pet
1922-04,73.38125712438615,Medina,Contributing,pet
1922-05,116.51103193733758,Medina,Contributing,pet
1922-06,135.14458103185396,Medina,Contributing,pet
1922-07,165.7919828278616,Medina,Contributing,pet
1922-08,163.2237558706475,Medina,Contributing,pet
1922-09,113.15341647869431,Medina,Contributing,pet
1922-10,65.03841727773094,Medina,Contributing,pet
1922-11,33.32960149523409,Medina,Contributing,pet
1922-12,24.10587161445592,Medina,Contributing,pet
1923-01,30.260059930089845,Medina,Contributing,pet
1923-02,14.775354146385926,Medina,Contributing,pet
1923-03,29.3165116446214,Medina,Contributing,pet
1923-04,68.8657368504394,Medina,Contributing,pet
1923-05,114.18094839723595,Medina,Contributing,pet
1923-06,156.94644036175112,Medina,Contributing,pet
1923-07,164.95552258901637,Medina,Contributing,pet
1923-08,160.96483502285542,Medina,Contributing,pet
1923-09,114.44160649321884,Medina,Contributing,pet
1923-10,57.30128564985747,Medina,Contributing,pet
1923-11,23.951063338709872,Medina,Contributing,pet
1923-12,17.77107360793523,Medina,Contributing,pet
1924-01,6.716500474810268,Medina,Contributing,pet
1924-02,17.250113568008935,Medina,Contributing,pet
1924-03,30.33277679969595,Medina,Contributing,pet
1924-04,68.38160021393806,Medina,Contributing,pet
1924-05,90.53548533378554,Medina,Contributing,pet
1924-06,149.99417579387813,Medina,Contributing,pet
1924-07,161.63676958995697,Medina,Contributing,pet
1924-08,175.32132019937617,Medina,Contributing,pet
1924-09,107.53466121857868,Medina,Contributing,pet
1924-10,70.1447729365578,Medina,Contributing,pet
1924-11,45.45204821567261,Medina,Contributing,pet
1924-12,14.792977320009346,Medina,Contributing,pet
1925-01,8.366443424658636,Medina,Contributing,pet
1925-02,27.11827150175823,Medina,Contributing,pet
1925-03,56.5271707784387,Medina,Contributing,pet
1925-04,93.57736560864299,Medina,Contributing,pet
1925-05,117.6598600000467,Medina,Contributing,pet
1925-06,172.45589750276721,Medina,Contributing,pet
1925-07,188.9943060044862,Medina,Contributing,pet
1925-08,156.88935929276167,Medina,Contributing,pet
1925-09,121.48133335781861,Medina,Contributing,pet
1925-10,59.10952204170836,Medina,Contributing,pet
1925-11,24.470489749258405,Medina,Contributing,pet
1925-12,6.0728895262515605,Medina,Contributing,pet
1926-01,7.45838828206471,Medina,Contributing,pet
1926-02,26.606042469846756,Medina,Contributing,pet
1926-03,31.009922687892207,Medina,Contributing,pet
1926-04,54.99256840823266,Medina,Contributing,pet
1926-05,104.69653337811643,Medina,Contributing,pet
1926-06,147.14258145278143,Medina,Contributing,pet
1926-07,158.0493688009772,Medina,Contributing,pet
1926-08,159.33196979028222,Medina,Contributing,pet
1926-09,136.51376121155872,Medina,Contributing,pet
1926-10,89.01652699695313,Medina,Contributing,pet
1926-11,25.24359437874478,Medina,Contributing,pet
1926-12,16.445306518153288,Medina,Contributing,pet
1927-01,14.871531520451178,Medina,Contributing,pet
1927-02,25.79722523348462,Medina,Contributing,pet
1927-03,38.462174310532966,Medina,Contributing,pet
1927-04,80.73284090243084,Medina,Contributing,pet
1927-05,140.16831545752586,Medina,Contributing,pet
1927-06,140.3194186836654,Medina,Contributing,pet
1927-07,167.7989690510594,Medina,Contributing,pet
1927-08,168.15836340215725,Medina,Contributing,pet
1927-09,123.17743613292754,Medina,Contributing,pet
1927-10,72.72631536961956,Medina,Contributing,pet
1927-11,55.32439234331481,Medina,Contributing,pet
1927-12,6.992075208595777,Medina,Contributing,pet
1928-01,12.355340111002139,Medina,Contributing,pet
1928-02,18.325193487316,Medina,Contributing,pet
1928-03,49.252871636082645,Medina,Contributing,pet
1928-04,55.96196929349189,Medina,Contributing,pet
1928-05,103.23579259326364,Medina,Contributing,pet
1928-06,150.7517888173,Medina,Contributing,pet
1928-07,178.5445221278651,Medina,Contributing,pet
1928-08,168.05430393478383,Medina,Contributing,pet
1928-09,101.48701301337425,Medina,Contributing,pet
1928-10,80.61169061709441,Medina,Contributing,pet
1928-11,28.37314020031126,Medina,Contributing,pet
1928-12,13.998889285556935,Medina,Contributing,pet
1929-01,16.184318172479934,Medina,Contributing,pet
1929-02,11.13656652091086,Medina,Contributing,pet
1929-03,53.69411645503731,Medina,Contributing,pet
1929-04,87.20252699658666,Medina,Contributing,pet
1929-05,108.05430225491443,Medina,Contributing,pet
1929-06,148.07863740433388,Medina,Contributing,pet
1929-07,156.9102940918389,Medina,Contributing,pet
1929-08,163.81869781298948,Medina,Contributing,pet
1929-09,117.7436842391043,Medina,Contributing,pet
1929-10,72.90770775285635,Medina,Contributing,pet
1929-11,15.219425888166748,Medina,Contributing,pet
1929-12,13.775983506817989,Medina,Contributing,pet
1930-01,2.895666871181231,Medina,Contributing,pet
1930-02,32.83577167094002,Medina,Contributing,pet
1930-03,31.877105200183497,Medina,Contributing,pet
1930-04,85.05863542216709,Medina,Contributing,pet
1930-05,108.18748754049656,Medina,Contributing,pet
1930-06,135.09144527979842,Medina,Contributing,pet
1930-07,166.46346556167663,Medina,Contributing,pet
1930-08,167.83063255159078,Medina,Contributing,pet
1930-09,127.86190249779662,Medina,Contributing,pet
1930-10,63.20595920548598,Medina,Contributing,pet
1930-11,25.54695384829919,Medina,Contributing,pet
1930-12,9.569161066470382,Medina,Contributing,pet
1931-01,12.562458402134258,Medina,Contributing,pet
1931-02,23.18926428708184,Medina,Contributing,pet
1931-03,26.346242250179124,Medina,Contributing,pet
1931-04,48.37418023131852,Medina,Contributing,pet
1931-05,93.51452418969893,Medina,Contributing,pet
1931-06,144.52672166084088,Medina,Contributing,pet
1931-07,158.155144954242,Medina,Contributing,pet
1931-08,145.6126590172295,Medina,Contributing,pet
1931-09,136.14020559707814,Medina,Contributing,pet
1931-10,96.65059728763687,Medina,Contributing,pet
1931-11,43.081624667618605,Medina,Contributing,pet
1931-12,15.102166985047598,Medina,Contributing,pet
1932-01,18.965187715783994,Medina,Contributing,pet
1932-02,35.225147744405675,Medina,Contributing,pet
1932-03,28.8294323263279,Medina,Contributing,pet
1932-04,75.69737570412107,Medina,Contributing,pet
1932-05,108.31981003891228,Medina,Contributing,pet
1932-06,157.23382135992622,Medina,Contributing,pet
1932-07,164.97079242323747,Medina,Contributing,pet
1932-08,156.60241181994695,Medina,Contributing,pet
1932-09,99.0526890046955,Medina,Contributing,pet
1932-10,58.1319626437609,Medina,Contributing,pet
1932-11,21.0869615519599,Medina,Contributing,pet
1932-12,10.50541021897508,Medina,Contributing,pet
1933-01,20.831770845521813,Medina,Contributing,pet
1933-02,11.577873053392203,Medina,Contributing,pet
1933-03,45.830128020111914,Medina,Contributing,pet
1933-04,69.81812974979506,Medina,Contributing,pet
1933-05,128.3700757923841,Medina,Contributing,pet
1933-06,138.6112700016567,Medina,Contributing,pet
1933-07,186.2034339437156,Medina,Contributing,pet
1933-08,161.98473148774102,Medina,Contributing,pet
1933-09,138.25680018742716,Medina,Contributing,pet
1933-10,84.2071805499208,Medina,Contributing,pet
1933-11,35.02336636234449,Medina,Contributing,pet
1933-12,26.564914139695375,Medina,Contributing,pet
1934-01,15.450222888618036,Medina,Contributing,pet
1934-02,16.599508840917295,Medina,Contributing,pet
1934-03,32.68762759213361,Medina,Contributing,pet
1934-04,74.54743960961079,Medina,Contributing,pet
