date,BlancoArtesian Zonetmean,BlancoContributing Zonetmean,BlancoRecharge Zonetmean,CiboloArtesian Zonetmean,CiboloContributing Zonetmean,CiboloRecharge Zonetmean,FrioArtesian Zonetmean,FrioContributing Zonetmean,FrioRecharge Zonetmean,GuadArtesian Zonetmean,GuadContributing Zonetmean,GuadRecharge Zonetmean,MedCibArtesian Zonetmean,MedCibContributing Zonetmean,MedCibRecharge Zonetmean,MedinaArtesian Zonetmean,MedinaContributing Zonetmean,MedinaRecharge Zonetmean,NuecesArtesian Zonetmean,NuecesContributing Zonetmean,NuecesRecharge Zonetmean,SabMedArtesian Zonetmean,SabMedContributing Zonetmean,SabMedRecharge Zonetmean,SabinalArtesian Zonetmean,SabinalContributing Zonetmean,SabinalRecharge Zonetmean
1921-01-01,12.996389547983805,12.165174895470296,12.82520055770874,13.676588899949017,12.36302876808274,13.099631102188773,14.144846769479605,11.937710466384887,12.96772785620256,13.535600662231445,11.633996987257987,13.002192900731014,13.692429201943535,12.835902588040222,13.213583966096243,13.790692696204552,11.948507799618486,13.464387555276193,13.947710314104635,12.344067780867867,13.425260909616131,13.876458923021952,12.352646470069885,13.458296917102954,13.967688143253326,12.050519741498507,13.122625668843588
1921-02-01,12.996000660790337,11.82826664250925,12.77530062198639,13.095177145565257,12.103972502157722,12.657544177511465,14.331385319049541,12.045680589675904,13.15302335132252,12.94000072479248,11.442808415966102,12.60053906073937,13.361643552780151,12.616902650571337,12.936813195546469,13.721923754765438,11.893688955168793,13.415742535744943,14.264161940543882,12.4295342034502,13.706767787672069,13.91520901521047,12.448500573635101,13.516815432795772,14.093250751495361,12.165154383732723,13.266792297363281
1921-03-01,18.764612197875977,17.75494585999655,18.505675935745238,18.921883190379422,17.653451409138423,18.369696534198262,19.72584709754357,17.540540828704835,18.660228209062055,18.897400665283204,17.145445650582637,18.385500834538387,18.900251047951834,18.111373489978266,18.474730173746746,19.272770221416767,17.48642111515653,18.943775177001953,19.657129841466105,17.892601586142078,19.113014586984296,19.50383432706197,18.069334189097088,19.091519532380282,19.60731327533722,17.725096996013935,18.801042636235554
1921-04-01,18.461389753553604,16.869799071495684,18.114850997924805,18.52294215034036,17.10769098577365,17.92343562582265,20.1457702930157,17.57681079864502,18.936341762542725,18.586000823974608,16.53871257958463,17.954962436969463,18.489608151572092,17.61376567915374,18.017396847407024,19.05438525860126,17.127768945002902,18.738839549403036,20.30929128585323,18.20316687874172,19.721836664905286,19.431334257125854,18.07970929145813,19.077408260769314,19.76275110244751,17.738270025986893,18.99558424949646
1921-05-01,23.224056561787922,22.093744155463824,22.936001014709472,23.13817731071921,21.81397287610551,22.61360972860585,23.75907795245831,21.66972110748291,22.69056931408969,23.131201553344727,21.329495657381212,22.692962646484375,23.06996543066842,22.158942278693704,22.58918861548106,23.185693447406475,21.53905170551245,22.88790432099373,24.09690426241967,22.26138053863887,23.535617514832378,23.199167728424072,22.04835518201192,22.88796410737214,23.148688435554504,21.75309713070209,22.638376077016193
1921-06-01,26.752056651645237,26.04354249446764,26.51077618598938,26.762707093182733,25.81100133439185,26.38589257779329,27.178232192993164,25.29278121948242,26.154864874753084,26.728601455688477,25.290093744352617,26.380962738623985,26.864322594233922,26.084452311197918,26.44693871339162,26.83269368685209,25.420870780944824,26.555388358331495,27.38480777125205,25.793013131665617,26.867439688068547,26.737043142318726,25.720292806625366,26.459741945619935,26.619251370429993,25.430501204270584,26.16091775894165
1921-07-01,28.59427918328179,28.08576281136329,28.406076431274414,28.610648547901828,27.835677509576502,28.303892716117527,29.114693861741287,27.249871311187743,28.135592200539328,28.62380142211914,27.292036938921836,28.308193793663612,28.66107259477888,28.020040549483955,28.32373042901357,28.75369350726788,27.4045738413714,28.490420556837513,29.47696913442304,27.870993346564855,28.982576736032147,28.69608481725057,27.692626516024273,28.43437173631456,28.590438961982727,27.381655326256386,28.106584707895916
1921-08-01,29.547501458062065,28.91447842449223,29.356176471710206,29.296471988453586,28.491930894448725,29.004066591677457,29.372694162222054,27.511841354370116,28.343206015500154,29.25060119628906,27.81371312124449,29.07492446899414,29.363465649741038,28.694883720547544,29.015793005625408,29.28753999563364,27.806320190429688,29.005969078310073,29.678775910408266,28.138357079547383,29.154864559434866,29.11987630526225,28.02531389395396,28.84800126817491,28.788751125335693,27.658924469581017,28.342709461847942
1921-09-01,27.42155689663357,26.856258182350647,27.217101287841796,27.32447197858025,26.61559282222264,27.077457842619523,28.0833860544058,26.152021293640136,27.049705895510588,27.238401412963867,26.001830457368357,27.024770516615646,27.608144215175084,26.979471842447918,27.280584692955017,27.797693692720852,26.170102672300477,27.51622704536684,28.419162811771518,26.857021000074305,27.91357672704409,27.713918050130207,26.47398042678833,27.410927172060365,27.462313652038574,26.16984723164485,26.964084545771282
1921-10-01,20.852167553371853,19.62363397090807,20.550300979614256,20.280353882733515,19.36846566536057,19.950979232788086,21.253539305466873,19.084540920257567,20.157387386668812,20.260201263427735,18.552274948337324,20.036808820871208,20.546965190342494,19.828765495150698,20.16606338818868,20.928770065307617,18.88829066787941,20.56283950805664,21.402387988182806,19.74211158300106,20.861370844383764,20.99875084559123,19.377480030059814,20.55159349794741,20.835063457489014,19.108077709491436,20.162250995635986
1921-11-01,18.26900068918864,17.10962463518895,18.02037582397461,18.080000709084903,17.03624029562507,17.660261651744012,17.99200101999136,15.838710823059081,16.85172815756364,18.04040069580078,15.906872650906708,17.740193146925705,18.041250773838588,17.362647860657933,17.683292468388874,18.0283082815317,16.113131163776785,17.70267818820092,17.905775254772557,16.18955023392387,17.397439303463454,17.88091731071472,16.366667290528614,17.47144494233308,17.710188508033752,16.02467392041133,16.961334149042766
1921-12-01,13.658500671386719,12.820486891160318,13.465975713729858,13.81829480563893,12.872859793649592,13.422087648640508,14.452692912175106,12.362770566940307,13.26725062456998,13.634600639343262,12.128452555564799,13.353077631730299,14.023929255349296,13.303118313060088,13.62356319030126,14.375846716073843,12.45593536072883,14.022226425909228,14.435678051364038,12.82826937422922,13.928822530459051,14.393667340278625,12.786188006401062,13.944519148932564,14.20650064945221,12.43623133806082,13.39204223950704
1922-01-01,8.41505585776435,7.605468229416314,8.209650349617004,8.748529882992015,7.715789109888211,8.291369987570722,9.63269277719351,7.517050356864929,8.482932285829024,8.624000358581544,7.0761640385800835,8.209192679478573,8.904893296105522,8.166843563902612,8.490771234035492,9.362538851224459,7.483855434086012,9.01977462153281,9.620742305632561,7.969569536065867,9.135548343397167,9.496458768844604,7.9249378343423205,9.058037475303367,9.45118796825409,7.62526954137362,8.63150038321813
1922-02-01,13.076500627729628,12.422899657433186,12.925525617599487,13.530294811024385,12.593141475193937,13.119022410848867,14.588539196894718,12.421370620727538,13.420546141537754,13.376400566101074,12.013053955132428,13.000000586876503,13.70375064441136,13.044079051298255,13.33847979704539,14.21976977128249,12.41584843483524,13.893807042029596,14.531581386443108,12.772241731877383,14.007589719066882,14.403250654538473,12.897188047568003,13.993926542776602,14.390688180923462,12.564327533428486,13.577333927154541
1922-03-01,15.287667433420816,14.100156652818033,15.00967571735382,15.497059485491585,14.298409193334445,14.957109430561895,16.4484622661884,14.23775068283081,15.35822798989036,15.428600692749024,13.601217731462254,14.895385338709904,15.650215046746391,14.817745788424622,15.174417436122894,15.955385281489445,14.115305009095565,15.642839431762695,16.70809764246787,14.707874196320184,16.195493907144623,16.077667355537415,14.716521561145782,15.723074807061089,16.176688373088837,14.393442924206074,15.436959067980448
1922-04-01,20.32105647193061,19.268643002991283,20.043525886535644,20.503942153033087,19.237986873572982,19.97617485212243,21.569078298715446,19.237790966033934,20.40245554663918,20.526800537109374,18.614438596569347,19.97903933891883,20.491572175707137,19.671608756570254,20.04562584559123,20.9211546090933,19.06394296452619,20.610517132666804,21.67087204225602,19.703763743163098,21.132836616202578,21.163084268569946,19.831584254900616,20.812037927133066,21.330313563346863,19.431539388803337,20.547167698542278
1922-05-01,25.141501320732964,23.93209296410237,24.81042628288269,24.784001069910385,23.517817967374558,24.270327194877293,24.896539981548603,22.822101039886476,23.81488748030229,24.846001434326173,22.802324871999936,24.426693476163425,24.588679994855607,23.756099177341834,24.15016782283783,24.48323176457332,22.905218511387922,24.19342041015625,25.278872151528635,23.361997144495547,24.75705593579436,24.43491792678833,23.293292840321858,24.132704911408602,24.316688537597656,22.940635681152344,23.799209515253704
1922-06-01,27.250945727030437,26.252946188690466,26.946576261520384,26.772765776690314,25.583113764373348,26.30687070929486,26.134847494272087,24.320501174926758,25.136092099276457,26.92240104675293,24.830346287357425,26.551501200749325,26.381822858537948,25.648569967232497,26.022084673245747,26.13023200401893,24.71337796639705,25.84719491774036,26.34464633080267,24.709080172150504,25.824836757085095,25.888792912165325,24.86070954799652,25.622334656892,25.593313813209534,24.478058888362003,25.148959557215374
1922-07-01,29.568890147738987,28.67764359220452,29.302451276779173,29.05953093136058,27.727311228362606,28.570305741351582,28.59546294579139,26.70971128463745,27.643592227589,29.25500144958496,27.119065322061452,28.905847402719353,28.702787126813615,27.867177813660863,28.283459663391113,28.624539888822117,27.073682411857273,28.336678658762285,28.822614300635554,27.12451517157875,28.28812471154618,28.404834588368733,27.344272136688232,28.149260626898872,28.085126519203186,26.91169360967783,27.63329283396403
1922-08-01,30.00044600168864,28.992588533174008,29.744801473617553,29.391177570118625,28.128944961118027,28.959849067356277,29.378693653987003,27.291261272430418,28.29829675501043,29.480801391601563,27.539620497897,29.260693550109863,29.248286996568954,28.382962058572208,28.811084628105164,29.18815539433406,27.528334714364313,28.881549896732455,29.677646575435514,27.852467683935355,29.11871374469914,29.07062641779582,27.90006387233734,28.781853357950848,28.765876293182373,27.483520617851845,28.2790428797404
1922-09-01,26.26066780090332,25.012395683778536,25.958901166915894,25.853530659395105,24.731648995842733,25.455001250557277,26.21077068035419,24.149011211395262,25.135342251170766,25.89980125427246,23.992929954121546,25.58750108572153,25.878929955618723,25.102530610327626,25.480917930603027,26.00015478867751,24.167899684629578,25.67987189754363,26.527001411684097,24.769637481026027,25.995699973955546,25.909959713617962,24.54402216275533,25.582667880588108,25.560251235961914,24.21057807482206,25.079626242319744
1922-10-01,20.9233341217041,19.684000890189356,20.62787594795227,20.669001074398267,19.52514167570732,20.22932703598686,20.88192396897536,18.802650890350343,19.822978236458518,20.675401306152345,18.57659515027898,20.300077878511868,20.778893879481725,19.96874603570676,20.34562607606252,20.857001084547775,18.79807338161745,20.503388251027754,21.17713011464765,19.316700494336516,20.637836586939144,20.672709147135418,19.128063400586445,20.294149045591002,20.205501079559326,18.80048161286574,19.71937584877014
1922-11-01,15.664889653523764,15.025734700194192,15.527550721168518,16.317412656896256,15.22291625385553,15.86045737888502,16.096231313852165,13.851010704040528,14.920228004455566,16.202400779724123,14.049288922781622,15.767962272350605,16.21021512576512,15.523765489166857,15.840813299020132,16.05869307884803,14.210225319516832,15.753065293835055,16.002387908197218,14.196439422637578,15.465699404886324,15.95204242070516,14.441771487394968,15.55137104458279,15.835438132286072,14.040962219238281,15.044750730196634
1922-12-01,13.849167293972439,12.898541922962993,13.694475650787354,14.3256477468154,13.13766261893259,13.818848506264064,14.135231458223783,11.863480577468872,12.919296156276356,14.328200721740723,11.914936503481611,13.835077579204853,14.070715052740914,13.41151050492829,13.716709037621817,14.041385430556078,12.118725175442902,13.712678078682192,13.95783935054656,12.243949234250035,13.39821984016732,13.965750694274902,12.374167303244272,13.531334029303657,13.938313066959381,12.006615968850943,13.079625646273294
1923-01-01,15.245945188734266,14.102569483835763,15.023700737953186,15.39464776656207,14.161071146038216,14.847174561542014,15.063846808213453,13.051810607910156,13.913591601631857,15.40560073852539,13.133011319034889,14.919423763568584,15.119786398751396,14.42249084921444,14.739938159783682,15.011923716618465,13.24288469121076,14.700936102098034,14.995226613936886,13.558257574149271,14.495877409634526,14.929667353630066,13.428333898385366,14.526778397736726,14.86568820476532,13.12600064277649,14.057834068934122
1923-02-01,10.006444931030273,9.612587683791414,9.905675506591797,10.934588768902946,9.823465280129875,10.435913562774658,11.505154536320614,9.465820407867431,10.385659564625133,10.836000442504883,9.15427447892593,10.293000514690693,10.839071954999651,10.201412238326727,10.490708808104197,11.13315435556265,9.428116397581238,10.815839213709678,11.42187149293961,9.850949110249756,10.911822488863175,11.25841716925303,9.810667137304941,10.846407854998553,11.290438055992126,9.5439812036661,10.501583814620972
1923-03-01,13.574111726548937,12.62756021307149,13.350175595283508,14.024412379545325,12.575732996765996,13.401891915694527,14.333923780001127,12.139200620651245,13.256887045773594,14.002800369262696,11.819747867109088,13.405577476208027,13.919429097856794,13.064588883343864,13.453063070774078,14.132846612196703,12.181891862896906,13.80116185834331,14.276516883603987,12.46960141630512,13.737589731608352,14.17275063196818,12.727938095728556,13.786074603045428,14.150813102722168,12.357865993793194,13.391834020614624
1923-04-01,19.640000979105633,18.743734919696774,19.39372591972351,20.00811834896312,18.559930425294688,19.4147834363191,20.471308634831356,18.33577091217041,19.403500990434125,20.01160087585449,18.022360275648666,19.423616115863506,19.912215096609934,19.0131773481182,19.429230093955994,20.08338561424842,18.344239953635395,19.786710739135742,20.54777508397256,18.73070046647264,20.000411804408245,20.08375112215678,18.924896677335102,19.782445625022607,20.109375953674316,18.523404671595646,19.48404272397359
1923-05-01,24.400667720370823,23.141496535834918,24.09065113067627,24.454883575439453,22.985775692362182,23.857783649278723,24.771308752206657,22.600321063995363,23.674091989343818,24.442000961303712,22.347936989998054,23.938116293687088,24.29321547916957,23.359903148576326,23.797251105308533,24.355924753042366,22.610508310622063,24.050356157364384,24.97871091288905,23.11016708494646,24.428850539743085,24.340959469477337,23.116646965344746,24.01066780090332,24.26525104045868,22.77550114118136,23.699709335962932
1923-06-01,28.622945679558647,27.621946282343032,28.331701278686523,28.36076601813821,27.263930817724955,27.921392648116402,27.8986936715933,26.156371269226074,26.95306955684315,28.3760009765625,26.609752105224175,28.025309049166164,28.230680056980678,27.437746459362554,27.815980474154156,28.039847740760216,26.613878111908402,27.761904808782763,27.945453028525076,26.539420229644172,27.445973827414317,27.833042860031128,26.794917980829876,27.57311248779297,27.543563723564148,26.379328214205227,27.053168137868244
1923-07-01,29.021557172139484,28.386863883482206,28.768576431274415,28.488059885361615,27.599297053377395,28.15315341949463,28.350693776057316,26.610881290435792,27.443614959716797,28.48920097351074,27.08526108358254,28.30715509561392,28.462965624673025,27.751864003200158,28.095959663391113,28.402155215923603,27.021385358727496,28.134517546622984,28.64377575535928,27.1390171503361,28.143713755150365,28.169626235961914,27.181105494499207,27.939186520046658,27.781938552856445,26.784635837261494,27.417959531148274
1923-08-01,29.497556898328995,28.780927903061613,29.2675763130188,29.014942842371322,28.08897319310148,28.684740729953933,28.795001396766075,26.861831398010253,27.784546852111816,28.972401428222657,27.422574257087028,28.83327080653264,29.043644292013987,28.31811901167327,28.669772187868755,28.89361674969013,27.361820234768633,28.605614385297223,29.010066063173355,27.374724595443062,28.500494525857167,28.682626406351726,27.56452218691508,28.41448282312464,28.29012632369995,27.10590520271888,27.837084531784058
1923-09-01,26.368834495544434,25.46204705194596,26.098626232147218,26.01853090174058,25.015607027940348,25.66091437961744,25.890155205359825,23.929321155548095,24.889523809606377,26.000401306152344,24.209150599415192,25.735424555264988,26.067715576716832,25.356883591296626,25.702688773473103,25.963616591233475,24.265088109002598,25.67280763195407,26.018678665161133,24.4635426291364,25.530069612476925,25.782959461212158,24.488605260849,25.468297322591145,25.53287625312805,24.08403961475079,24.948917547861736
1923-10-01,19.445612059699165,18.258065004961207,19.148975896835328,19.30211852578556,18.130873989051498,18.855413768602453,19.571231842041016,17.47179079055786,18.496864492242988,19.252400588989257,17.28397586931113,18.879692957951473,19.42953668321882,18.615942001342773,18.992063403129578,19.513385772705078,17.51721820278444,19.154484841131396,19.530678287629158,17.90634475677852,19.010083107099142,19.43112603823344,17.870750904083252,19.004889806111652,19.26818871498108,17.568173811985897,18.561375776926678
1923-11-01,13.073889573415121,12.48889969467023,12.945850563049316,13.723941859077005,12.532859761949997,13.235826741094174,13.788923630347618,11.658800525665283,12.657432382757014,13.625200843811035,11.75777991216802,13.183154509617733,13.586179222379412,12.867824124354943,13.204521437486013,13.615231440617489,11.882768617160078,13.297226444367439,13.749355377689485,12.137324698828897,13.223754046714468,13.551417311032614,12.110292275746664,13.148889541625977,13.445188164710999,11.786904408381535,12.732583999633789
1923-12-01,11.762222872840034,11.359936311704303,11.655600595474244,12.190706589642692,11.066169564153107,11.736587545146113,11.941231360802284,9.987200469970704,10.834364175796509,12.095400428771972,10.205335009564708,11.737923585451567,12.08482197352818,11.376255371991325,11.708250522613525,12.042615963862492,10.23199328823366,11.718097409894389,11.758065008348034,10.398506473646805,11.258110098642845,11.933000564575195,10.424146374066671,11.515593140213578,11.847125589847565,10.085442799788256,10.99512549241384
1924-01-01,6.894166972902086,5.800514028706682,6.702200305461884,7.49341210197,6.437183406991019,6.9985220639602,8.081923484802246,5.989690318107605,6.891159458593889,7.397400379180908,5.603939760622181,6.852500346990732,7.493214658328465,6.833706219991048,7.119854519764583,7.8860003764812765,6.014123457065527,7.536645489354288,8.020193945976995,6.571194000394919,7.517356532893769,7.97108378012975,6.340125292539597,7.505185551113552,7.84056282043457,6.053404138638423,7.029333690802257
1924-02-01,10.835833761427137,9.767450008917292,10.631250476837158,11.182353524600758,10.11573289145886,10.704783170119576,11.95415445474478,9.791840505599975,10.79840967871926,10.996600723266601,9.372854545023094,10.591539052816538,11.385393415178571,10.62196127573649,10.948729713757833,11.689308093144344,9.800942503887674,11.366484334391933,11.949323223483178,10.177692183392793,11.426274547838185,11.770125587781271,10.272021333376566,11.372926464787236,11.672438085079193,9.928288954954882,10.927542209625244
1924-03-01,12.920833852556017,11.844789522503493,12.669500541687011,13.215353516971364,12.199254089677838,12.725696252739947,14.501308294442984,12.319920616149902,13.403250672600485,13.058400535583496,11.650384879197091,12.581077428964468,13.499857766287667,12.745294664420333,13.059729735056559,13.905385310833271,12.176667213439941,13.597645851873583,14.633161975491431,12.79844722823192,14.09074041288193,14.098292390505472,12.735604782899221,13.712963740030924,14.156563222408295,12.455173712510328,13.457125743230185
1924-04-01,19.30622312757704,18.272624654507418,19.03162589073181,19.29870661567239,18.403550215170416,18.905674727066703,20.201462525587814,18.07270092010498,19.113500941883434,19.177800750732423,17.7360684405018,18.784693277799168,19.595893587384904,18.861804962158203,19.183167616526287,19.87261654780461,18.115095097085703,19.572033236103675,20.484129997991747,18.634649118415922,19.955014633805785,19.833292722702026,18.619959155718487,19.53329729150843,19.642438173294067,18.200827708611122,19.098334074020386
1924-05-01,21.45855638715956,20.607533043677655,21.181575870513917,21.300765542423022,20.367620656188105,20.918653197910476,22.007385694063625,19.98481092453003,20.959046363830566,21.132600784301758,19.79310062177665,20.862116300142727,21.464393820081437,20.695255840525906,21.048730095227558,21.571693420410156,19.985392252604168,21.27267849829889,22.240452920236894,20.55730925247132,21.728960011103382,21.610375960667927,20.411501049995422,21.28555644000018,21.465251207351685,20.093808614290676,20.935625791549683
1924-06-01,27.820223596360947,26.796450903656286,27.52405138015747,27.2638838150922,26.394184354325414,26.93950126482093,27.688078366793118,25.95711130142212,26.725796829570424,27.304001235961913,25.951791254226848,27.055231974675106,27.338144302368164,26.613942464192707,26.96048053105672,27.41307830810547,26.004218626713406,27.121452885289347,28.087710842009514,26.67319496818211,27.601220457521205,27.320834557215374,26.268772045771282,27.04440865693269,27.037688612937927,26.009674292344314,26.64920973777771
1924-07-01,28.686779446072048,27.374194048960273,28.378701543807985,28.27764825259938,27.255818165523905,27.861088172249172,28.404309052687424,26.49311128616333,27.419274113394998,28.330201721191408,26.5918446673193,28.00123222057636,28.24846546990531,27.495118833055685,27.845938682556152,28.32392457815317,26.77092881133591,28.030420795563728,28.84506570139239,27.20598158252098,28.341439652116332,28.1638347307841,27.0715012550354,27.898001282303422,27.808313846588135,26.67021285570585,27.391876379648846
1924-08-01,29.914334509107803,29.317726117755296,29.736026287078857,29.942766189575195,29.242311235884547,29.66450148043425,30.14184746375451,28.278291320800783,29.158205942674115,29.797601318359376,28.578684606586062,29.5934628706712,30.050572872161865,29.457236682667453,29.73881395657857,30.07877071087177,28.645849227905273,29.789485316122732,30.473098324191184,28.897906563498758,29.962480989221024,29.964668194452923,28.869397242863972,29.679297765096027,29.62437641620636,28.462905223552998,29.170751412709553
1924-09-01,25.4393343395657,24.15871676173779,25.133051109313964,25.198825050802792,24.0352264458025,24.772544819375742,25.642539684589092,23.37919111251831,24.551455627788197,25.15780143737793,23.166727038889167,24.82427039513221,25.312894139971053,24.500256108302697,24.883897105852764,25.519385998065655,23.489319981008336,25.19848515910487,25.700226999098255,23.8214043100832,25.125028610229492,25.443376223246258,24.00231373310089,25.101593865288628,25.224751234054565,23.57863583931556,24.597459475199383
1924-10-01,21.17827871110704,19.950046836783034,20.898675966262818,21.076648263370288,19.80102907100194,20.591587937396504,21.382231932419998,19.33802095413208,20.359137361699883,21.059000778198243,19.014064972086732,20.65892402942364,21.136572565351212,20.291902916104185,20.690230131149292,21.325923919677734,19.292950160261512,20.974000930786133,21.240775323683216,19.76073609604666,20.706110549299684,21.264376084009807,19.71575089295705,20.85500102572971,21.09100115299225,19.414116272559532,20.401792764663696
1924-11-01,17.279056337144638,16.008523766053926,17.054150915145875,17.90270659502815,16.576888057547556,17.344326807105023,18.681616122906025,16.24179075241089,17.48000088605014,17.72000045776367,15.796331717874656,17.21819305419922,17.91871506827218,17.09776547375847,17.469542384147644,18.292770239023064,16.25621089382448,17.92874280868038,18.44606528743621,16.55751853309601,17.884617243727593,18.484334230422974,16.82197990020116,18.006334163524485,18.51275062561035,16.44892384455754,17.649125734965008
1924-12-01,10.098667091793484,9.435982091711201,9.984450435638427,10.833059254814597,9.724986358427666,10.356239609096361,11.048077436593863,9.029160442352294,9.896477742628617,10.729000473022461,8.9040289162741,10.259654265183668,10.771572010857719,10.087235731237074,10.402583797772726,10.923461987422062,9.12342799919239,10.598065007117487,10.797064996534779,9.47677518068095,10.290712800744462,10.920833945274353,9.393687973419825,10.493630126670555,10.95968782901764,9.1165196620501,10.06183385848999
1925-01-01,7.9430003431108265,6.889394803878364,7.748650348186493,8.763000376084271,7.7597468873144875,8.267739544744076,10.107846626868614,7.749930362701416,8.854591369628906,8.543600273132324,6.92668717272341,7.991384964722854,8.983357565743583,8.268706256268072,8.561396221319834,9.456231337327223,7.53131193700044,9.12671015339513,10.073452149668048,8.352700011061115,9.559630616070473,9.713792085647583,8.092458675305048,9.259407785203722,9.847625613212585,7.847673425307641,8.99054213364919
1925-02-01,14.535500738355848,13.841083255382852,14.40647566318512,15.226941894082461,14.006704867725642,14.689783262169879,15.49153914818397,13.471110630035401,14.368864319541238,15.139000701904298,13.173043366428796,14.644231429466835,15.101822069713048,14.382647701338225,14.704625646273294,15.194616244389461,13.38740645284238,14.88574271048269,15.570291026946038,14.058716042710858,15.022754094372058,15.145250797271729,13.741583923498789,14.779185860245317,15.035813212394714,13.484673665120052,14.383334000905355
1925-03-01,17.655500623914932,17.26919349180449,17.530850744247438,18.73005979201373,17.598113449526505,18.180131290269934,19.439847065852238,17.489860782623293,18.402205207131125,18.52100028991699,17.07930329346572,17.942885252145622,18.797536645616805,18.056902791939528,18.375230034192402,19.10907745361328,17.424269012782883,18.78671049302624,19.582355806904456,17.98957798320785,19.05948040583362,19.177625974019367,17.830875873565674,18.79663043551975,19.08025085926056,17.56209688920241,18.426875670750935
1925-04-01,23.533001052008736,22.567716668505188,23.249250984191896,23.38194252462948,22.228001070694184,22.889175041862156,23.62077023432805,21.74797103881836,22.614637331529096,23.360601043701173,21.598666493154507,22.933500950153057,23.26875114440918,22.507628571753408,22.86514703432719,23.149078075702374,21.68097204401873,22.90022708523658,23.850194746448146,22.363344938858695,23.35132990797905,23.077959458033245,22.059146722157795,22.82826042175293,23.193563580513,21.76119327545166,22.590417782465618
1925-05-01,25.44283453623454,24.217468979161815,25.113276195526122,24.908295350916244,23.641409430705327,24.414218570875086,24.92284716092623,22.922101192474365,23.892819317904387,24.918001556396483,23.104538445795132,24.60550132164588,24.82042966570173,23.924569597431258,24.347126086552937,24.64446258544922,23.146979318148848,24.360388048233524,25.229936784313573,23.383993201576203,24.704891596754937,24.51287603378296,23.445000966389973,24.236963978520148,24.382250905036926,23.059885831979607,23.872334480285645
1925-06-01,30.20155684153239,29.025469228762006,29.87000141143799,29.339295443366556,28.37949430438834,28.972957901332688,29.042078311626728,27.309541358947754,28.065342382951215,29.380601119995116,27.906866107546985,29.193732188298153,29.2984299659729,28.540844412410962,28.906313856442768,29.067924939669094,27.79992157479991,28.807356434483683,29.226323958366148,27.704673179053508,28.6961520469352,28.799626350402832,27.868209679921467,28.569482803344727,28.45768892765045,27.45215525993934,28.064084847768147
1925-07-01,30.90300178527832,30.205882203688315,30.661601543426514,30.243589513442096,29.491240837204625,29.957979699839715,29.931001516488884,28.22681137084961,29.004705862565473,30.245801544189455,28.94139640102183,30.1233093555157,30.191965784345353,29.556883755852194,29.869980613390606,29.92530925457294,28.76100132430809,29.6885499031313,30.212549886395855,28.67491834436952,29.707480887844138,29.633543014526367,28.76316797733307,29.429667932015878,29.37143898010254,28.35907822388869,28.956751267115276
1925-08-01,29.390723440382217,28.471239842406106,29.122926330566408,28.818530924179974,27.8001140003473,28.443370943484098,28.521539981548603,26.41524131774902,27.438478643243965,28.755601501464845,27.010762849312236,28.626270587627705,28.800787108285085,28.0293150509105,28.399105548858643,28.543924478384163,26.961522986923438,28.255872234221428,28.845388597057713,26.89374435183559,28.295384838156505,28.284209489822388,27.163751403490703,28.02407526086878,27.874001502990723,26.66494369506836,27.442376454671223
1925-09-01,27.446445677015518,26.479203110441155,27.156076288223268,26.744766010957605,25.911761727131587,26.460392537324324,26.68515528165377,24.69885120391846,25.68741039796309,26.713801193237305,25.027478038204098,26.58646275446965,26.856429849352157,26.210883495854397,26.52864706516266,26.81884736281175,25.080631656923156,26.53264642530872,26.858581850605628,25.137878711986918,26.336754733569002,26.571167707443237,25.289188623428345,26.28411215322989,26.175126314163208,24.845424358661358,25.668293078740437
1925-10-01,19.702445454067654,18.824156874910408,19.47635097503662,19.91929536707261,18.950578394070476,19.51343586133874,20.11884704002967,18.137850799560546,19.07693269036033,19.79540100097656,17.996161023068684,19.41880857027494,20.094251019614084,19.376373440611598,19.701688488324482,20.147462404691257,18.229906607365262,19.80435574439264,20.177162231937533,18.615811140640922,19.68735702723673,20.02670915921529,18.501355171203613,19.628408361364293,19.728500962257385,18.177789321312538,19.091375827789307
1925-11-01,14.3366117477417,13.32683550983394,14.11255066394806,14.558000732870664,13.31411330800661,14.05615286205126,14.572846779456505,12.49207052230835,13.45061417059465,14.429200744628906,12.377466795707512,14.067577508779673,14.532214982169014,13.731902683482451,14.100375652313232,14.567231325002817,12.612058618794316,14.222355442662392,14.57938781861336,13.071451190903252,14.085028047431004,14.447834014892578,12.912500659624735,14.030519132260922,14.245813071727753,12.601385208276602,13.530292272567749
1925-12-01,8.761611514621311,7.59490863117603,8.529750406742096,8.633235819199506,7.308479215057803,8.110261284786722,8.438154293940617,6.556280312538147,7.3298866748809814,8.586600303649902,6.457868626957686,8.257077290461613,8.469429050173078,7.6497650800966746,8.038625429073969,8.482308130997877,6.535637959190037,8.122806856709142,8.516387508761499,7.289470708417327,8.035438733558133,8.384042024612427,6.795687834421794,7.950000427387379,8.149312853813171,6.534827223190894,7.38729202747345
1926-01-01,8.492500411139595,7.4010003772350625,8.235775434970856,8.247588578392477,7.016183409892338,7.751500357752261,8.656154265770546,6.678090319633484,7.53615945035761,8.21340045928955,6.35380814508187,7.886615826533391,8.257464630263192,7.434863109214633,7.80750032265981,8.463692628420317,6.558188714842865,8.12087131315662,8.836742308831983,7.434996382521075,8.362178482421458,8.445958733558655,6.914791981379191,8.033074431949192,8.259500324726105,6.662846491887019,7.570125321547191
