date,BlancoArtesian Zonetmax,BlancoContributing Zonetmax,BlancoRecharge Zonetmax,CiboloArtesian Zonetmax,CiboloContributing Zonetmax,CiboloRecharge Zonetmax,FrioArtesian Zonetmax,FrioContributing Zonetmax,FrioRecharge Zonetmax,GuadArtesian Zonetmax,GuadContributing Zonetmax,GuadRecharge Zonetmax,MedCibArtesian Zonetmax,MedCibContributing Zonetmax,MedCibRecharge Zonetmax,MedinaArtesian Zonetmax,MedinaContributing Zonetmax,MedinaRecharge Zonetmax,NuecesArtesian Zonetmax,NuecesContributing Zonetmax,NuecesRecharge Zonetmax,SabMedArtesian Zonetmax,SabMedContributing Zonetmax,SabMedRecharge Zonetmax,SabinalArtesian Zonetmax,SabinalContributing Zonetmax,SabinalRecharge Zonetmax
1921-10-01,28.966999053955078,28.966999053955078,28.966999053955078,27.71999931335449,27.63999938964844,27.71999931335449,30.26000022888184,29.243000030517575,29.891000747680664,27.479999542236328,27.77400016784668,27.65999984741211,28.77300071716309,28.41900062561035,28.77300071716309,29.58099937438965,28.82699966430664,29.58099937438965,30.535999298095703,29.591999053955078,30.28700065612793,30.30200004577637,29.15999984741211,29.90999984741211,29.716999053955078,29.04199981689453,29.542999267578125
1921-11-01,25.77300071716309,25.77300071716309,25.77300071716309,24.71999931335449,24.69700050354004,24.71999931335449,26.065000534057614,25.062000274658203,25.78499984741211,24.67700004577637,24.67700004577637,24.718000411987305,25.285999298095703,24.9950008392334,25.285999298095703,25.66900062561035,25.28000068664551,25.66900062561035,26.05699920654297,25.42700004577637,25.92700004577637,26.11199951171875,25.243000030517575,25.86199951171875,25.895000457763672,25.11599922180176,25.5310001373291
1921-12-01,20.660999298095703,20.660999298095703,20.660999298095703,20.809999465942386,20.749000549316406,20.809999465942386,23.15999984741211,21.993000030517575,22.868999481201172,20.34000015258789,20.98600006103516,20.34000015258789,21.698999404907227,21.256000518798828,21.698999404907227,22.56999969482422,21.84000015258789,22.56999969482422,23.231000900268555,22.77599906921387,23.13800048828125,23.232999801635746,22.22800064086914,22.895999908447266,22.88500022888184,22.11400032043457,22.54999923706055
1922-01-01,13.354000091552734,13.354000091552734,13.354000091552734,13.675000190734865,13.555999755859375,13.675000190734865,16.211999893188473,15.246000289916992,15.998000144958494,13.394000053405762,13.913000106811525,13.394000053405762,14.638999938964846,14.173999786376953,14.638999938964846,15.541999816894533,14.815999984741213,15.541999816894533,16.166999816894528,15.802000045776367,16.166999816894528,16.047000885009766,15.461000442504885,15.795000076293945,16.17099952697754,15.381999969482422,15.829000473022461
1922-02-01,19.36000061035156,19.35099983215332,19.36000061035156,19.731000900268555,19.61899948120117,19.731000900268555,22.791000366210934,21.66399955749512,22.516000747680664,19.413000106811523,20.047000885009766,19.413000106811523,21.02400016784668,20.66699981689453,21.02400016784668,22.05599975585937,21.341999053955078,22.05599975585937,22.70100021362305,22.174999237060547,22.59700012207031,22.694000244140625,22.04199981689453,22.42099952697754,22.86100006103516,21.89900016784668,22.441999435424805
1922-03-01,23.95000076293945,23.95000076293945,23.95000076293945,22.79400062561035,22.57500076293945,22.79400062561035,25.02599906921387,23.981000900268555,24.766000747680664,22.566999435424805,22.566999435424805,22.566999435424805,23.71500015258789,23.34700012207031,23.71500015258789,24.29800033569336,23.74900054931641,24.29800033569336,25.07099914550781,24.75399971008301,25.058000564575195,24.836000442504886,24.27899932861328,24.54400062561035,25.020000457763672,24.166000366210934,24.62400054931641
1922-04-01,26.75,26.75,26.75,25.95599937438965,25.868000030517575,25.95599937438965,28.45400047302246,27.368000030517575,28.233999252319336,25.97100067138672,25.97100067138672,25.97100067138672,26.88999938964844,26.540000915527344,26.88999938964844,28.03400039672852,27.49600028991699,28.03400039672852,28.45000076293945,28.08099937438965,28.3439998626709,28.77700042724609,27.788000106811523,28.41200065612793,28.44099998474121,27.71199989318848,28.11400032043457
1922-05-01,32.695999145507805,32.695999145507805,32.695999145507805,30.57399940490723,30.57399940490723,30.57399940490723,31.479999542236328,30.26799964904785,31.138999938964844,30.97100067138672,30.97100067138672,31.101999282836914,30.691999435424805,30.516000747680664,30.691999435424805,30.841999053955078,30.507999420166016,30.841999053955078,31.76799964904785,31.3129997253418,31.63599967956543,31.15399932861328,30.441999435424805,30.9379997253418,30.687000274658203,30.18600082397461,30.65900039672852
1922-06-01,34.259998321533196,34.259998321533196,34.259998321533196,33.01900100708008,32.98300170898437,33.01900100708008,32.761001586914055,31.461000442504886,32.30500030517578,33.166000366210945,33.166000366210945,33.166000366210945,32.62900161743164,32.554000854492195,32.62900161743164,32.582000732421875,32.189998626708984,32.582000732421875,32.895999908447266,32.222999572753906,32.669998168945305,32.9739990234375,31.90999984741211,32.71500015258789,32.054000854492195,31.45400047302246,31.882999420166016
1922-07-01,37.6349983215332,37.6349983215332,37.6349983215332,35.88399887084961,35.88399887084961,35.88399887084961,35.8849983215332,34.750999450683594,35.49300003051758,36.108001708984375,36.108001708984375,36.27199935913086,35.560001373291016,35.37099838256836,35.560001373291016,35.84299850463867,35.459999084472656,35.84299850463867,36.2400016784668,35.40599822998047,35.96200180053711,36.334999084472656,35.22900009155273,36.02299880981445,35.089000701904304,34.68600082397461,35.073001861572266
1922-08-01,38.64899826049805,38.64899826049805,38.64899826049805,36.52299880981445,36.6870002746582,36.553001403808594,37.249000549316406,36.03900146484375,36.86399841308594,36.96699905395508,37.11600112915039,37.375,36.68299865722656,36.39099884033203,36.68299865722656,37.17499923706055,36.650001525878906,37.17499923706055,37.59000015258789,36.75299835205078,37.310001373291016,37.79499816894531,36.6349983215332,37.45000076293945,36.42300033569336,36.10499954223633,36.402000427246094
1922-09-01,33.98699951171875,33.98699951171875,33.98699951171875,32.27899932861328,32.419998168945305,32.376998901367195,33.76599884033203,32.632999420166016,33.36800003051758,32.557998657226555,32.557998657226555,32.71699905395508,32.79600143432617,32.513999938964844,32.79600143432617,33.46200180053711,32.832000732421875,33.46200180053711,34.05599975585937,33.273998260498054,33.82199859619141,34.195999145507805,32.965999603271484,33.775001525878906,32.83100128173828,32.51599884033203,32.88100051879883
1922-10-01,29.51099967956543,29.51099967956543,29.51099967956543,28.15999984741211,28.069000244140625,28.15999984741211,29.39900016784668,28.18899917602539,28.90399932861328,28.239999771118164,28.239999771118164,28.263999938964844,28.5939998626709,28.341999053955078,28.5939998626709,29.05200004577637,28.481000900268555,29.05200004577637,29.69099998474121,28.75200080871582,29.368000030517575,29.732999801635746,28.40099906921387,29.31399917602539,28.31100082397461,27.89299964904785,28.35000038146973
1922-11-01,21.340999603271484,21.31999969482422,21.340999603271484,21.51000022888184,21.38999938964844,21.51000022888184,22.426000595092773,21.340999603271484,22.16200065612793,21.51000022888184,21.402000427246094,21.51000022888184,21.520000457763672,21.298999786376953,21.41900062561035,21.72599983215332,21.36100006103516,21.72599983215332,22.45800018310547,21.857999801635746,22.28499984741211,22.145000457763672,21.4689998626709,21.886999130249023,22.23200035095215,21.381000518798828,21.833999633789066
1922-12-01,21.03499984741211,21.03499984741211,21.03499984741211,20.96999931335449,20.839000701904297,20.96999931335449,21.9950008392334,20.711000442504886,21.618000030517575,20.96999931335449,20.86899948120117,20.96999931335449,20.941999435424805,20.71500015258789,20.905000686645508,21.249000549316406,20.809999465942386,21.249000549316406,22.104000091552734,21.341999053955078,21.847999572753906,21.604999542236328,20.900999069213867,21.38999938964844,21.59499931335449,20.819000244140625,21.253999710083008
1923-01-01,23.145000457763672,23.145000457763672,23.145000457763672,22.520999908447266,22.402000427246094,22.520999908447266,23.90999984741211,22.756000518798828,23.62400054931641,22.520999908447266,22.474000930786133,22.520999908447266,22.65699958801269,22.35700035095215,22.582000732421875,23.02599906921387,22.59700012207031,23.02599906921387,23.863000869750977,23.28000068664551,23.702999114990234,23.465999603271484,22.937000274658203,23.218000411987305,23.847999572753906,22.915000915527344,23.43199920654297
1923-02-01,15.17300033569336,15.17300033569336,15.17300033569336,16.208000183105472,15.777999877929688,16.208000183105472,17.482000350952152,16.441999435424805,17.277999877929688,16.208000183105472,15.777999877929688,16.208000183105472,15.996999740600586,15.685999870300293,15.996999740600586,16.684999465942386,16.096000671386722,16.684999465942386,17.410999298095707,16.992000579833984,17.30900001525879,17.30299949645996,16.726999282836914,17.04599952697754,17.84600067138672,16.69700050354004,17.332000732421875
1923-03-01,21.125,21.125,21.125,20.73200035095215,20.50900077819824,20.73200035095215,21.631999969482425,20.552000045776367,21.36599922180176,20.73200035095215,20.551000595092773,20.73200035095215,20.631000518798828,20.24099922180176,20.631000518798828,21.229999542236328,20.68600082397461,21.229999542236328,21.6879997253418,21.14299964904785,21.506999969482425,21.74099922180176,20.93000030517578,21.488000869750977,21.731000900268555,20.80299949645996,21.28899955749512
1923-04-01,26.013999938964844,26.013999938964844,26.013999938964844,25.584999084472656,25.391000747680664,25.584999084472656,26.95100021362305,25.961000442504886,26.702999114990234,25.584999084472656,25.44899940490723,25.584999084472656,25.636999130249023,25.290000915527344,25.636999130249023,26.10099983215332,25.815000534057614,26.10099983215332,26.93199920654297,26.45000076293945,26.83699989318848,26.458999633789066,26.10400009155273,26.2549991607666,27.017000198364254,26.15299987792969,26.58699989318848
1923-05-01,32.654998779296875,32.654998779296875,32.654998779296875,31.06800079345703,31.03199958801269,31.06800079345703,32.536998748779304,31.336000442504886,32.18199920654297,31.20100021362305,31.20100021362305,31.20100021362305,31.42799949645996,31.20199966430664,31.42799949645996,31.93099975585937,31.423999786376953,31.93099975585937,32.687000274658196,32.09600067138672,32.516998291015625,32.36800003051758,31.44599914550781,32.132999420166016,32.15999984741211,31.3799991607666,31.80900001525879
1923-06-01,36.14400100708008,36.14400100708008,36.14400100708008,34.52899932861328,34.61100006103516,34.52899932861328,34.63199996948242,33.630001068115234,34.34000015258789,34.715999603271484,34.715999603271484,34.78099822998047,34.763999938964844,34.71900177001953,34.73300170898437,34.84600067138672,34.48699951171875,34.84600067138672,34.727001190185554,34.25400161743164,34.59000015258789,35.19300079345703,34.174999237060554,34.92599868774414,34.29199981689453,33.735000610351555,34.09199905395508
1923-07-01,37.236000061035156,37.236000061035156,37.236000061035156,35.154998779296875,35.57500076293945,35.35400009155273,35.8489990234375,34.839000701904304,35.472999572753906,35.50600051879883,35.7859992980957,35.79800033569336,35.38800048828125,35.29100036621094,35.38800048828125,35.694000244140625,35.29800033569336,35.694000244140625,36.097999572753906,35.512001037597656,35.82099914550781,36.15800094604492,35.150001525878906,35.849998474121094,35.11800003051758,34.777999877929695,35.09999847412109
1923-08-01,37.76900100708008,37.76900100708008,37.76900100708008,35.768001556396484,36.19900131225586,35.9640007019043,36.224998474121094,35.19599914550781,35.85900115966797,36.08599853515625,36.486000061035156,36.49300003051758,36.108001708984375,36.00899887084961,36.108001708984375,36.41799926757813,35.974998474121094,36.41799926757813,36.46500015258789,35.80799865722656,36.20500183105469,36.9370002746582,35.79899978637695,36.60900115966797,35.57699966430664,35.33700180053711,35.5369987487793
1923-09-01,32.895999908447266,32.895999908447266,32.895999908447266,31.00900077819824,31.191999435424805,31.04599952697754,31.729999542236328,30.93000030517578,31.476999282836914,31.25,31.30200004577637,31.41900062561035,31.316999435424805,31.1560001373291,31.316999435424805,31.80900001525879,31.270000457763672,31.80900001525879,31.868999481201172,31.393999099731445,31.68400001525879,32.393001556396484,31.322999954223636,32.04399871826172,31.381999969482425,31.02199935913086,31.257999420166016
1923-10-01,25.961000442504886,25.961000442504886,25.961000442504886,24.71299934387207,24.6200008392334,24.71299934387207,25.792999267578125,24.875999450683594,25.518999099731445,24.66699981689453,24.66699981689453,24.66699981689453,25.1879997253418,25.00399971008301,25.1879997253418,25.756999969482425,25.05900001525879,25.756999969482425,25.91900062561035,25.117000579833984,25.636999130249023,26.43000030517578,25.018999099731445,26.05599975585937,25.64299964904785,24.916000366210934,25.29599952697754
1923-11-01,18.525999069213867,18.520999908447266,18.525999069213867,19.225000381469727,18.957000732421875,19.225000381469727,20.02400016784668,18.989999771118164,19.7810001373291,19.225000381469727,18.957000732421875,19.225000381469727,18.981000900268555,18.76300048828125,18.981000900268555,19.466999053955078,18.899999618530273,19.466999053955078,20.07699966430664,19.30500030517578,19.843000411987305,19.933000564575195,19.20599937438965,19.68600082397461,20.06999969482422,19.125999450683594,19.648000717163086
1923-12-01,16.207000732421875,17.131000518798828,16.207000732421875,16.125,16.01099967956543,16.125,17.097000122070312,16.134000778198242,16.892000198364258,16.125,16.28499984741211,16.125,16.14699935913086,15.869999885559082,16.14699935913086,16.56399917602539,16.076000213623047,16.56399917602539,17.034000396728516,16.551000595092773,16.92300033569336,16.98699951171875,16.386999130249027,16.731000900268555,17.32900047302246,16.291000366210938,16.81100082397461
1924-01-01,13.79800033569336,13.79800033569336,13.79800033569336,13.442999839782715,13.232999801635742,13.442999839782715,15.371999740600586,14.29300022125244,15.121000289916992,13.442999839782715,13.265999794006348,13.442999839782715,13.899999618530273,13.458000183105467,13.899999618530273,14.729999542236328,14.053000450134276,14.729999542236328,15.291999816894533,14.791000366210938,15.170000076293945,15.41800022125244,14.512999534606935,15.100000381469727,15.401000022888185,14.475000381469727,14.984000205993652
1924-02-01,17.559999465942386,17.559999465942386,17.559999465942386,17.180999755859375,17.02199935913086,17.180999755859375,19.59499931335449,18.45800018310547,19.3129997253418,16.895999908447266,16.895999908447266,16.895999908447266,18.03199958801269,17.656999588012695,18.03199958801269,18.86899948120117,18.20199966430664,18.86899948120117,19.59000015258789,18.99099922180176,19.472000122070312,19.444000244140625,18.77899932861328,19.2189998626709,19.506000518798828,18.649999618530273,19.136999130249023
1924-03-01,20.468000411987305,20.468000411987305,20.468000411987305,19.452999114990234,19.26300048828125,19.452999114990234,21.94300079345703,20.875999450683594,21.63400077819824,19.243000030517575,19.243000030517575,19.243000030517575,20.395999908447266,20.06599998474121,20.395999908447266,21.04199981689453,20.51799964904785,21.04199981689453,21.99799919128418,21.459999084472656,21.93199920654297,21.69599914550781,21.08699989318848,21.444000244140625,21.93899917602539,20.961000442504886,21.426000595092773
1924-04-01,26.788000106811523,26.788000106811523,26.788000106811523,25.645000457763672,25.707000732421875,25.707000732421875,27.83699989318848,26.726999282836914,27.51799964904785,25.375999450683594,25.80500030517578,25.6200008392334,26.63400077819824,26.34000015258789,26.63400077819824,27.18899917602539,26.763999938964844,27.18899917602539,27.95800018310547,27.500999450683594,27.80699920654297,27.77199935913086,27.000999450683594,27.44099998474121,27.208999633789066,26.7810001373291,27.145999908447266
1924-05-01,28.489999771118164,28.489999771118164,28.489999771118164,26.96500015258789,26.98900032043457,26.96500015258789,28.621999740600586,27.506000518798828,28.29599952697754,26.85400009155273,27.097999572753906,27.093000411987305,27.472999572753906,27.22800064086914,27.472999572753906,28.11100006103516,27.49099922180176,28.11100006103516,28.868999481201172,28.334999084472656,28.65999984741211,28.738000869750977,27.65500068664551,28.391000747680664,27.981000900268555,27.459999084472656,27.90200042724609
1924-06-01,35.42300033569336,35.42300033569336,35.42300033569336,32.889999389648445,33.12200164794922,33.011001586914055,34.687000274658196,33.330001831054695,34.268001556396484,33.338001251220696,33.338001251220696,33.779998779296875,33.43099975585937,33.202999114990234,33.43099975585937,34.000999450683594,33.38399887084961,34.000999450683594,34.942001342773445,34.40900039672852,34.69300079345703,34.554000854492195,33.44900131225586,34.23600006103516,33.78099822998047,33.27199935913086,33.7760009765625
1924-07-01,36.78499984741211,36.78499984741211,36.78499984741211,34.67200088500977,34.67200088500977,34.67200088500977,35.85599899291992,34.652999877929695,35.42100143432617,35.04199981689453,35.04199981689453,35.236000061035156,35.160999298095696,34.87900161743164,35.160999298095696,35.74499893188477,35.13100051879883,35.74499893188477,36.137001037597656,35.50400161743164,35.86600112915039,36.40700149536133,35.088001251220696,35.97800064086914,35.0260009765625,34.56800079345703,35.0260009765625
1924-08-01,37.28400039672852,37.28400039672852,37.28400039672852,37.0260009765625,37.479000091552734,37.47200012207031,38.25199890136719,37.2140007019043,37.88600158691406,36.64400100708008,37.61199951171875,37.43199920654297,37.86999893188477,37.62099838256836,37.86999893188477,38.41299819946289,37.78499984741211,38.41299819946289,38.516998291015625,37.91400146484375,38.31700134277344,39.04499816894531,37.77000045776367,38.65299987792969,37.53499984741211,37.25,37.53499984741211
1924-09-01,33.80199813842773,33.80199813842773,33.80199813842773,31.86199951171875,31.79800033569336,31.86199951171875,33.29700088500977,32.33100128173828,32.937000274658196,32.011001586914055,32.011001586914055,32.166000366210945,32.56100082397461,32.237998962402344,32.56100082397461,33.21900177001953,32.68099975585937,33.21900177001953,33.488998413085945,32.557998657226555,33.227001190185554,33.87400054931641,32.726001739501946,33.525001525878906,32.82199859619141,32.382999420166016,32.625999450683594
1924-10-01,30.231000900268555,30.231000900268555,30.231000900268555,28.395999908447266,28.395999908447266,28.395999908447266,29.500999450683594,28.65900039672852,29.216999053955078,28.618000030517575,28.618000030517575,28.65500068664551,28.88500022888184,28.52199935913086,28.88500022888184,29.518999099731445,28.81999969482422,29.518999099731445,29.65299987792969,28.851999282836914,29.393999099731445,30.138999938964844,28.86400032043457,29.80299949645996,29.27300071716309,28.642000198364254,28.972999572753906
1924-11-01,26.066999435424805,26.066999435424805,26.066999435424805,25.37700080871582,25.27899932861328,25.334999084472656,26.80599975585937,25.84600067138672,26.55200004577637,25.30200004577637,25.30200004577637,25.30200004577637,25.88400077819824,25.56100082397461,25.88400077819824,26.68600082397461,25.841999053955078,26.68600082397461,26.87299919128418,25.99600028991699,26.65200042724609,27.47599983215332,26.145999908447266,27.065000534057614,26.863000869750977,25.95000076293945,26.45100021362305
1924-12-01,16.205999374389652,16.205999374389652,16.205999374389652,16.513999938964847,16.316999435424805,16.513999938964847,17.408000946044922,16.459999084472653,17.239999771118164,16.513999938964847,16.316999435424805,16.513999938964847,16.48900032043457,16.11199951171875,16.48900032043457,16.995000839233402,16.465999603271484,16.995000839233402,17.177000045776367,16.702999114990234,17.086000442504886,17.468999862670902,16.851999282836914,17.180999755859375,17.89699935913086,16.797000885009766,17.38800048828125
1925-01-01,15.862000465393065,15.753000259399414,15.862000465393065,16.410999298095707,16.16200065612793,16.410999298095707,18.66699981689453,17.639999389648438,18.464000701904297,16.410999298095707,16.20400047302246,16.410999298095707,17.038000106811527,16.57900047302246,17.038000106811527,17.88599967956543,17.270999908447266,17.88599967956543,18.517000198364254,18.049999237060547,18.3700008392334,18.496000289916992,17.92099952697754,18.215999603271484,18.91900062561035,17.92099952697754,18.472000122070312
1925-02-01,22.996999740600586,22.96500015258789,22.996999740600586,23.141000747680664,23.00300025939941,23.141000747680664,24.9689998626709,23.76000022888184,24.62299919128418,23.141000747680664,23.045000076293945,23.141000747680664,23.59000015258789,23.27199935913086,23.59000015258789,23.98699951171875,23.67799949645996,23.98699951171875,25.07099914550781,24.461000442504886,24.92799949645996,24.49799919128418,23.89699935913086,24.27700042724609,24.57500076293945,23.788000106811523,24.25200080871582
1925-03-01,25.822999954223636,25.822999954223636,25.822999954223636,26.18600082397461,25.9689998626709,26.18600082397461,27.59000015258789,26.50399971008301,27.27300071716309,26.18600082397461,25.9689998626709,26.18600082397461,26.55699920654297,26.222999572753906,26.55699920654297,27.07900047302246,26.606000900268555,27.07900047302246,27.726999282836914,27.125999450683594,27.56100082397461,27.683000564575195,26.788000106811523,27.382999420166016,27.382999420166016,26.608999252319336,26.97500038146973
1925-04-01,30.56100082397461,30.56100082397461,30.56100082397461,30.00399971008301,29.892000198364254,30.00399971008301,31.069000244140625,30.07200050354004,30.79800033569336,30.00399971008301,29.981000900268555,30.00399971008301,30.04700088500977,29.833999633789066,30.033000946044922,30.226999282836914,30.02899932861328,30.226999282836914,31.191999435424805,30.65099906921387,31.011999130249023,30.437000274658203,30.256999969482425,30.257999420166016,30.809999465942386,30.12700080871582,30.49099922180176
1925-05-01,34.26900100708008,34.26900100708008,34.26900100708008,31.99900054931641,31.99900054931641,31.99900054931641,32.73400115966797,31.606000900268555,32.388999938964844,32.46099853515625,32.46099853515625,32.615001678466804,32.137001037597656,31.94300079345703,32.136001586914055,32.16299819946289,31.89699935913086,32.16299819946289,32.990001678466804,32.35800170898437,32.7760009765625,32.400001525878906,31.733999252319336,32.220001220703125,32.12799835205078,31.47800064086914,32.007999420166016
1925-06-01,37.59299850463867,37.59299850463867,37.59299850463867,35.99399948120117,36.13899993896485,36.00400161743164,36.43000030517578,35.18000030517578,36.0260009765625,36.242000579833984,36.24700164794922,36.38999938964844,36.21500015258789,36.191001892089844,36.21500015258789,36.25899887084961,36.06900024414063,36.25899887084961,36.749000549316406,35.89400100708008,36.40999984741211,36.59099960327149,35.62300109863281,36.358001708984375,35.59199905395508,35.139999389648445,35.59199905395508
1925-07-01,39.104000091552734,39.104000091552734,39.104000091552734,37.3489990234375,37.89099884033203,37.652000427246094,37.83700180053711,36.65999984741211,37.446998596191406,37.59700012207031,38.14699935913086,38.03400039672852,37.53200149536133,37.50600051879883,37.53200149536133,37.70800018310547,37.39799880981445,37.70800018310547,38.20700073242188,37.354000091552734,37.882999420166016,37.77899932861328,37.00699996948242,37.56700134277344,37.03900146484375,36.54800033569336,36.94599914550781
1925-08-01,37.560001373291016,37.560001373291016,37.560001373291016,35.59199905395508,35.83300018310547,35.63800048828125,36.06399917602539,34.79199981689453,35.62799835205078,35.92100143432617,36.32799911499024,36.32799911499024,35.78799819946289,35.69599914550781,35.78799819946289,36.01300048828125,35.63800048828125,36.01300048828125,36.40700149536133,35.50600051879883,36.07899856567383,36.46099853515625,35.37200164794922,36.16299819946289,35.20000076293945,34.886001586914055,35.20000076293945
1925-09-01,34.36600112915039,34.36600112915039,34.36600112915039,32.26300048828125,32.775001525878906,32.516998291015625,32.90200042724609,32.02000045776367,32.577999114990234,32.575000762939446,33.09000015258789,33.076000213623054,32.57699966430664,32.376998901367195,32.57699966430664,32.904998779296875,32.53400039672852,32.904998779296875,33.10800170898437,32.452999114990234,32.887001037597656,33.40200042724609,32.472999572753906,33.09199905395508,32.201000213623054,31.95400047302246,32.213001251220696
1925-10-01,26.32600021362305,26.32600021362305,26.32600021362305,24.79700088500977,24.757999420166016,24.79700088500977,25.72200012207031,24.75300025939941,25.45599937438965,24.968000411987305,24.968000411987305,24.968000411987305,25.163000106811523,24.93099975585937,25.163000106811523,25.601999282836914,25.01799964904785,25.601999282836914,25.81599998474121,25.17600059509277,25.577999114990234,26.163000106811523,24.94700050354004,25.85400009155273,25.46999931335449,24.73600006103516,25.104999542236328
1925-11-01,21.93600082397461,21.93600082397461,21.93600082397461,20.780000686645508,20.733999252319336,20.77199935913086,21.944000244140625,20.905000686645508,21.648000717163086,20.756000518798828,20.774999618530273,20.756000518798828,21.22100067138672,20.97599983215332,21.22100067138672,21.683000564575195,21.125,21.683000564575195,22.01000022888184,21.41200065612793,21.825000762939453,22.17300033569336,21.06800079345703,21.881000518798828,21.56599998474121,20.9379997253418,21.327999114990234
1925-12-01,15.991000175476074,15.991000175476074,15.991000175476074,14.489999771118164,14.47700023651123,14.47700023651123,15.359999656677244,14.255000114440918,15.098999977111815,14.690999984741213,14.690999984741213,14.690999984741213,14.538000106811525,14.109000205993652,14.432000160217285,15.08899974822998,14.371000289916992,15.08899974822998,15.342000007629395,14.895999908447266,15.190999984741213,15.684000015258787,14.5649995803833,15.345999717712402,15.213000297546387,14.420000076293945,14.83199977874756
1926-01-01,15.494999885559082,15.494999885559082,15.494999885559082,13.88700008392334,13.777000427246096,13.878999710083008,15.562999725341795,14.482999801635742,15.288000106811525,14.060999870300293,14.060999870300293,14.112000465393065,14.256999969482422,13.779999732971193,14.256999969482422,14.958999633789062,14.329000473022461,14.958999633789062,15.62399959564209,15.27400016784668,15.62399959564209,15.470999717712402,14.619999885559082,15.21399974822998,15.119999885559082,14.515000343322756,14.881999969482422
1926-02-01,23.513999938964844,23.513999938964844,23.513999938964844,22.30500030517578,22.23900032043457,22.30500030517578,24.02799987792969,22.957000732421875,23.750999450683594,22.408000946044922,22.408000946044922,22.43199920654297,22.86599922180176,22.489999771118164,22.86599922180176,23.606000900268555,22.99099922180176,23.606000900268555,24.017000198364254,23.658000946044922,23.923999786376953,24.15900039672852,23.270999908447266,23.89299964904785,23.82600021362305,23.138999938964844,23.53499984741211
1926-03-01,20.24399948120117,20.24399948120117,20.24399948120117,19.027000427246094,18.996999740600586,19.027000427246094,21.70499992370605,20.393999099731445,21.341999053955078,19.11100006103516,19.11100006103516,19.11100006103516,19.711000442504886,19.32999992370605,19.711000442504886,20.593000411987305,19.900999069213867,20.593000411987305,21.716999053955078,21.280000686645508,21.56999969482422,21.19099998474121,20.58099937438965,20.899999618530273,21.66900062561035,20.56999969482422,21.1200008392334
1926-04-01,24.540000915527344,24.540000915527344,24.540000915527344,23.868999481201172,23.74600028991699,23.868999481201172,25.577999114990234,24.55599975585937,25.29199981689453,23.74900054931641,23.74900054931641,23.74900054931641,24.466999053955078,24.170000076293945,24.466999053955078,24.915000915527344,24.52899932861328,24.915000915527344,25.774999618530273,25.39900016784668,25.774999618530273,25.358999252319336,24.78000068664551,25.08699989318848,25.17499923706055,24.59700012207031,24.993000030517575
1926-05-01,30.16900062561035,30.16900062561035,30.16900062561035,30.11100006103516,29.947999954223636,30.11100006103516,30.43099975585937,29.3439998626709,30.12100028991699,30.11100006103516,30.020000457763672,30.11100006103516,29.729999542236328,29.52899932861328,29.729999542236328,29.770999908447266,29.49600028991699,29.770999908447266,30.60300064086914,30.163000106811523,30.493999481201172,29.947999954223636,29.38800048828125,29.733999252319336,29.988000869750977,29.29199981689453,29.78499984741211
1926-06-01,35.51499938964844,35.51499938964844,35.51499938964844,33.738998413085945,33.73400115966797,33.738998413085945,34.654998779296875,33.259998321533196,34.23300170898437,33.942001342773445,34.066001892089844,34.14099884033203,34.09400177001953,33.66400146484375,33.97999954223633,33.95800018310547,33.58300018310547,33.95800018310547,34.96699905395508,34.179000854492195,34.702999114990234,33.963001251220696,33.3489990234375,33.83599853515625,33.82400131225586,33.15599822998047,33.679000854492195
1926-07-01,35.29499816894531,35.29499816894531,35.29499816894531,33.76900100708008,34.053001403808594,33.845001220703125,34.472999572753906,33.48699951171875,34.126998901367195,34.012001037597656,34.4010009765625,34.25299835205078,34.048999786376946,33.7760009765625,34.048999786376946,34.419998168945305,34.014999389648445,34.419998168945305,34.766998291015625,34.18399810791016,34.60400009155273,34.90999984741211,33.862998962402344,34.610000610351555,33.790000915527344,33.42699813842773,33.790000915527344
1926-08-01,36.57500076293945,36.57500076293945,36.57500076293945,35.2400016784668,35.499000549316406,35.33399963378906,36.38199996948242,35.32400131225586,36.06800079345703,35.39899826049805,35.67699813842773,35.67699813842773,35.768001556396484,35.487998962402344,35.768001556396484,36.1150016784668,35.7130012512207,36.1150016784668,36.62300109863281,35.93099975585937,36.415000915527344,36.5620002746582,35.7239990234375,36.29299926757813,35.99300003051758,35.41299819946289,35.74800109863281
1926-09-01,35.457000732421875,35.457000732421875,35.457000732421875,34.076000213623054,34.277999877929695,34.138999938964844,35.87699890136719,34.97100067138672,35.6349983215332,33.95199966430664,34.40800094604492,34.28400039672852,34.90900039672852,34.59600067138672,34.90900039672852,35.40900039672852,34.98300170898437,35.40900039672852,36.0260009765625,35.38399887084961,35.8129997253418,35.80599975585937,35.1879997253418,35.582000732421875,35.617000579833984,35.05199813842773,35.33000183105469
1926-10-01,29.51300048828125,29.51300048828125,29.51300048828125,28.972999572753906,29.017000198364254,28.972999572753906,31.44599914550781,30.665000915527344,31.336000442504886,28.518999099731445,29.11400032043457,28.81800079345703,30.062000274658203,29.60000038146973,30.062000274658203,30.90699958801269,30.295000076293945,30.90699958801269,31.143999099731445,30.56100082397461,31.00200080871582,31.607999801635746,30.965999603271484,31.27199935913086,32.32199859619141,30.95400047302246,31.62700080871582
